itemLink,productImageLink,name,brand,flavor,vgpg,nic,size
https://vapegateae.com/collections/all-e-liquids/products/pink-e-liquid-loaded-120ml,//vapegateae.com/cdn/shop/products/Pink-cotton-candy-by-Loaded-120ml-4_300x300.jpg?v=1610985703,Pink E Liquid - Loaded 120ml,Loaded,strawberry,['70/30'],"[3, 6]",[120]
https://vapegateae.com/collections/all-e-liquids/products/blueberry-crepe-loaded-120ml,//vapegateae.com/cdn/shop/files/Blueberry-Crepe-LOADED_300x300.jpg?v=1695192409,Blueberry Crepe - Loaded 120ml,Loaded,"blueberry, crepe",['70/30'],"[3, 6]",[120]
https://vapegateae.com/collections/all-e-liquids/products/blueberry-donut-loaded-120ml,//vapegateae.com/cdn/shop/files/120ML_BlueberryDonut-LOADED_300x300.png?v=1695191851,Blueberry Donut - Loaded 120ml,Loaded,"blueberry, donut",['70/30'],"[3, 6]",[120]
https://vapegateae.com/collections/all-e-liquids/products/mango-ice-gorilla-custard-fruits-e-liquid-by-e-b-flavor,//vapegateae.com/cdn/shop/files/Mango-Ice-gorilla-custard_300x300.jpg?v=1684827337,Mango Ice Gorilla Custard Fruits E Liquid by E&B Flavor,E&B Flavor,mango & custard & ice,['70/30'],[3],"[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/vape-my-day-by-innevape-eliquid,//vapegateae.com/cdn/shop/products/VAPEMYDAY-BYINNEVAPEELIQUIDvapegateuae_300x300.jpg?v=1664770610,VAPE MY DAY - BY INNEVAPE ELIQUID,Innevape,"butterscotch, caramel, hazelnut",['70/30'],"[3, 6]",[75]
https://vapegateae.com/collections/all-e-liquids/products/energy-drank-by-ruthless,//vapegateae.com/cdn/shop/files/120ML_EnergyDrank-flavorruthless_300x300.webp?v=1695194775,ENERGY DRANK BY RUTHLESS,Ruthless,energy drink,[],"[3, 6]",[120]
https://vapegateae.com/collections/all-e-liquids/products/joosie-red-by-ruthless-freeze-edition,//vapegateae.com/cdn/shop/products/ruthless-freeze-editon-2_01_300x300.png?v=1661835965,JOOSIE RED BY RUTHLESS FREEZE EDITION,Ruthless,"red apple, menthol",[],"[3, 6]",[120]
https://vapegateae.com/collections/all-e-liquids/products/honey-butter-series-almond-butter-by-dreadtac,//vapegateae.com/cdn/shop/products/3HONEYBUTTERSERIES-ALMONDBUTTER_300x300.png?v=1629697313,HONEY BUTTER SERIES - ALMOND BUTTER BY DREADTAC,Dreadtac,"almond, butter, honey",['70/30'],[3],[120]
https://vapegateae.com/collections/all-e-liquids/products/naked-100-melon-kiwi-60ml-50ml,//vapegateae.com/cdn/shop/files/Green-Blast1-1_300x300.jpg?v=1696307632,Naked 100 - Melon Kiwi (Green Blast) 60ml / 50ml,Naked 100,"honeydew, kiwi, apple",['65/35'],"[0, 3, 6, 12]","[50, 60]"
https://vapegateae.com/collections/all-e-liquids/products/pink-panther-smoothie-frozen-dr-vapes,//vapegateae.com/cdn/shop/files/dr-vapes-pink-frozen-smoothie-e-liquid-vape-gate-abudhabi-dubai-uae_300x300.png?v=1696593692,Pink Panther Smoothie Frozen -  Dr Vapes,Dr. Vapes,"blackcurrant, cotton candy and cream, ice",['78/22'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/dew-by-pukka-juice-60ml-e-juice,//vapegateae.com/cdn/shop/products/VAPE-GATE--Juice_01_2_300x300.png?v=1622360159,DEW - BY PUKKA JUICE  60ml E JUICE,Pukka Juice,"mountain dew, lime, icy",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/naked-100-mango-amazing-mango-60ml,//vapegateae.com/cdn/shop/products/Amazing_Mango_Ice-Naked_100-ejuice-Abu_Dhabi-Dubai-UAE_2_300x300.jpg?v=1611231832,Naked 100 - Mango (Amazing Mango) 60ml,Naked 100,"peach, mango, cream and menthol",['65/35'],"[0, 3, 6, 12]",[60]
https://vapegateae.com/collections/all-e-liquids/products/lime-lemonade-by-pukka-juice-60ml-e-juice,//vapegateae.com/cdn/shop/products/PUKKA-JUICE-2-60ml_01_300x300.jpg?v=1633925606,LIME LEMONADE - BY PUKKA JUICE  60ml E JUICE,Pukka Juice,"lemon, lime, icy",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/blackcurrant-by-pukka-juice-60ml-e-juice,//vapegateae.com/cdn/shop/products/3BLACKCURRANTEJUICE_300x300.jpg?v=1633613828,BLACKCURRANT - BY PUKKA JUICE  60ml E JUICE,Pukka Juice,"sweet blackcurrant, lime, icy",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/katana-fusion-pina-peach-mango-eliquid,//vapegateae.com/cdn/shop/files/KATANAPINAPEACHMANGO_300x300.jpg?v=1695459443,Katana Fusion - Pina Peach Mango Eliquid,Tokyo Ejuice,"peach, mango, pineapple",[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/katana-solo-passion-eliquid,//vapegateae.com/cdn/shop/files/KATANASOLOPASSION_300x300.jpg?v=1695463767,Katana Solo - Passion Eliquid,Tokyo Ejuice,"passionfruit
",[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/katana-solo-watermelon-eliquid,//vapegateae.com/cdn/shop/files/Katana-freebase-2_03_300x300.png?v=1702615456,Katana Solo - Watermelon Eliquid,Tokyo Ejuice,"watermelon
",[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/katana-solo-cantaloupe-eliquid,//vapegateae.com/cdn/shop/files/Katana-freebase_02_300x300.png?v=1702455601,Katana Solo - Cantaloupe Eliquid,Tokyo Ejuice,"cantaloupe
",[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/katana-solo-grape-eliquid,//vapegateae.com/cdn/shop/files/Katana-freebase-2_01_300x300.png?v=1702615407,Katana Solo - Grape Eliquid,Tokyo Ejuice,"grape.
",[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/katana-fusion-apple-raspberry-melon-eliquid,//vapegateae.com/cdn/shop/files/KATANAAPPLERASPBERRYMELON_300x300.jpg?v=1695460570,Katana Fusion - Apple Raspberry Melon Eliquid,Tokyo Ejuice,"apple, raspberry, melon
",[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/katana-solo-mint-eliquid,//vapegateae.com/cdn/shop/files/Katana-freebase-2_02_300x300.png?v=1702615429,Katana Solo - Mint Eliquid,Tokyo Ejuice,"mint
",[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/katana-fusion-peach-mango-eliquid-1,//vapegateae.com/cdn/shop/files/katana_peach_mango-removebg-preview_300x300.png?v=1695466419,Katana Fusion - Peach Mango Eliquid,Tokyo Ejuice,"peach, mango
",[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/tokyo-iced-strawberry-kiwi-e-liquid,//vapegateae.com/cdn/shop/files/tokyostrawberrykiwi_300x300.jpg?v=1700302205,Tokyo Iced Strawberry Kiwi E Liquid,Tokyo Ejuice,"strawberry, kiwi, ice",[],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/tokyo-iced-strawberry-mango-e-liquid,//vapegateae.com/cdn/shop/files/tokyostrawberrymaNGO_300x300.jpg?v=1700303671,Tokyo Iced Strawberry Mango E Liquid,Tokyo Ejuice,"strawberry, mango, ice",[],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/tokyo-iced-cranberry-raspberry-e-liquid,//vapegateae.com/cdn/shop/files/tokyocranberryraspberry_300x300.jpg?v=1700302478,Tokyo Iced Cranberry Raspberry E Liquid,Tokyo Ejuice,"cranberry, raspberry, ice",[],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/grape-shisha-60ml-e-liquid-by-drop-by-blis,//vapegateae.com/cdn/shop/products/41004128_253094498678361_4975968419871457280_n_360x_a1190839-6008-415e-be2d-b519e883b042_300x300.jpg?v=1612355854,Grape Shisha 60ml E Liquid by Drop by Blis,Drop by Blis,green grape,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/sweet-melon-e-liquid-by-sam-vapes,//vapegateae.com/cdn/shop/products/SAMS-VAPE-E-LIQUID_01_300x300.png?v=1677039987,Sweet Melon E Liquid by Sam Vapes,Sam Vapes,"sweet melon, watermelon and cherry",['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/grape-mint-drop-by-blis,//vapegateae.com/cdn/shop/products/Grape_mint-Drop_by_blis-Ejuice-Abu_Dhabi-Dubai-UAE-Shop_Vape_Online_300x300.jpg?v=1659077537,Grape Mint - Drop by Blis,Drop by Blis,"green grape, mint",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/lemon-mint-60ml-e-liquid-by-drop-by-blis,//vapegateae.com/cdn/shop/products/IMG-20190630-WA0042_720x_5e5a49ba-cb94-4a7c-848e-8bfdf6db0ef8_300x300.jpg?v=1612355551,Lemon Mint 60ml E liquid by Drop By Blis,Drop by Blis,lemon and mint,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/cinnamon-gum-60ml-e-juice-by-drop-by-blis,//vapegateae.com/cdn/shop/products/dropbyblis-cinnamongum-eliquid-vape-abudhabi-dubai-uae-rasalkhaima-sharjah-ksa-saudiarabia-riyadh_300x300.jpg?v=1611227682,Cinnamon Gum 60ml E juice by Drop by Blis,Drop by Blis,cinnamon and gum,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/two-apple-drop-by-blis,//vapegateae.com/cdn/shop/products/Two_Apples-Drop_by_blis-Ejuice-Abu_Dhabi-Dubai-UAE-Shop_Vape_Online_300x300.jpg?v=1612354900,Two Apple - Drop by Blis,Drop by Blis,green apple and red apple,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/green-cedar-gold-leaf,//vapegateae.com/cdn/shop/products/Green_Cedar-Gold_Leaf-Abu_Dhabi-Dubai-UAE_1_300x300.jpg?v=1612354192,Green Cedar - Gold Leaf,Gold Leaf,mint and tobacco,['70/30'],"[3, 6]",[100]
https://vapegateae.com/collections/all-e-liquids/products/royal-oak-gold-leaf,//vapegateae.com/cdn/shop/products/Royal_Oak-Gold_Leaf-Abu_Dhabi-Dubai-UAE_1_300x300.jpg?v=1612354194,Royal Oak - Gold Leaf,Gold Leaf,"tobacco, butterscotch and banana cream",['70/30'],"[3, 6]",[100]
https://vapegateae.com/collections/all-e-liquids/products/berry-and-grape-60ml-e-juice-by-drop-by-blis,//vapegateae.com/cdn/shop/products/dropbyblis-berryandgrape-eliquid-vape-abudhabi-dubai-uae-rasalkhaima-sharjah_300x300.jpg?v=1611227026,Berry and Grape 60ml E juice by Drop by Blis,Drop by Blis,berry and grape,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/strawberry-jelly-donut-loaded,//vapegateae.com/cdn/shop/products/Loaded-Strawberry-Jelly-Donut-UAE-KSA_300x300.jpg?v=1611027003,Strawberry Jelly Donut - Loaded 120ml,Loaded,strawberry-jelly filled donuts,['70/30'],"[3, 6]","[50, 120]"
https://vapegateae.com/collections/all-e-liquids/products/pod-salt-ice-mint-eliquid,//vapegateae.com/cdn/shop/products/DVXDFXVSD_300x300.png?v=1677828814,Pod Salt - Ice Mint Eliquid,Pod Salt,"mint, menthol",['70/30'],[3],[50]
https://vapegateae.com/collections/all-e-liquids/products/emericano-gold-leaf,//vapegateae.com/cdn/shop/products/Emericano-Gold_Leaf-Abu_Dhabi-Dubai-UAE_1_300x300.jpg?v=1612354186,Emericano - Gold Leaf,Gold Leaf,espresso tobacco,['70/30'],"[3, 6]",[100]
https://vapegateae.com/collections/all-e-liquids/products/grape-raspberry-nasty-shisha-1,//vapegateae.com/cdn/shop/products/NASTY-E-LIQUID-shisha_02_300x300.png?v=1662212863,Grape Raspberry - Nasty Shisha,Nasty Shisha,raspberry and grape,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/smooth-tobacco-dinner-lady,//vapegateae.com/cdn/shop/products/1_20_300x300.jpg?v=1615638017,Smooth Tobacco - Dinner Lady,Dinner Lady,tobacco,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/uniberry-blvk-unicorn,//vapegateae.com/cdn/shop/products/20--vapeGate-3frame-post_03_300x300.png?v=1624185067,UniBerry - BLVK Unicorn,BLVK Unicorn,"strawberry, cream
",['80/20'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/g-m-t-gold-leaf,//vapegateae.com/cdn/shop/products/G.M.T-GMT-Gold_Leaf-Abu_Dhabi-Dubai-UAE_1_300x300.jpg?v=1612354189,G.M.T - Gold Leaf,Gold Leaf,caramel and tobacco,['70/30'],"[3, 6]",[100]
https://vapegateae.com/collections/all-e-liquids/products/iced-out-by-ruthless-freeze-edition,//vapegateae.com/cdn/shop/products/Iced-Out-Ruthless-E-Juice_large_28c2604c-842f-450b-9bbf-3e10a4e62bfc_300x300.webp?v=1678336244,ICED OUT BY RUTHLESS FREEZE EDITION,Ruthless,menthol,[],"[3, 6]",[120]
https://vapegateae.com/collections/all-e-liquids/products/tobacco-60ml-eliquid-secret-sauce,//vapegateae.com/cdn/shop/products/Tobacco-Secret_Sauce-Ejuice-Abu_Dhabi-Dubai-UAE-Shop_Vape_Online-Buy_vapes_2_300x300.jpg?v=1611235769,Tobacco 60ml Eliquid - Secret Sauce,Secret Sauce,tobacco and creamy vanilla,['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/don-cristo-ice-60ml-e-liquid-by-pgvg,//vapegateae.com/cdn/shop/products/VAPE-GATE--Juice_01_8_300x300.png?v=1623841401,Don Cristo Ice 60ml E Liquid by PGVG,Don Cristo PGVG,icy and cigar,['70/30'],"[3, 6, 12]",[60]
https://vapegateae.com/collections/all-e-liquids/products/cranberry-60ml-e-liquid-by-secret-sauce,//vapegateae.com/cdn/shop/products/Secret_Sauce-Cranberry-E_liquid-Abu_Dhabi-Dubai-UAE-Al_Ain-Ras_Al_Khaima-Shop_Vape_Online-1_300x300.jpg?v=1611014496,Cranberry 60ml E liquid by Secret Sauce,Secret Sauce,cranberry and apple,['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/rainbow-blaze-by-pukka-juice-60ml-e-juice,//vapegateae.com/cdn/shop/products/PUKKA-JUICE-2-60ml_03_300x300.jpg?v=1633925537,RAINBOW BLAZE - BY PUKKA JUICE  60ml E JUICE,Pukka Juice,"fruity sweets, icy",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/bano-creamy-tobacco-e-liquid-by-ecigara,//vapegateae.com/cdn/shop/products/BANO-SALT_ELIQUID_BOLD-ELIQUID_01_01_300x300.png?v=1668402398,Bano Creamy Tobacco E Liquid by eCigara,eCigara,creamy tobacco,[],"[3, 9, 15, 20]",[60]
https://vapegateae.com/collections/all-e-liquids/products/green-apple-sour-ice-bazooka,//vapegateae.com/cdn/shop/products/Green_Apple_Sour_Ice-Bazooka-Abu_Dhabi-Dubai-UAE_1_300x300.jpg?v=1612354125,Green Apple Sour Ice - Bazooka,Bazooka,sour green apple and menthol,['70/30'],[3],"[50, 60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/tobacco-cuban-cigar-blvk-unicorn,//vapegateae.com/cdn/shop/products/Tobacco_Cuban_Cigar-BLVK_Unicorn-Abu_Dhabi-Dubai-UAE_1_300x300.jpg?v=1612354165,Tobacco Cuban Cigar - BLVK Unicorn,BLVK Unicorn,tobacco and vanilla,['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/uninuts-blvk-unicorn,//vapegateae.com/cdn/shop/products/3B_300x300.jpg?v=1616322897,UniNuts - BLVK Unicorn,BLVK Unicorn,"ice cream, hazelnuts and almonds",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/tuck-shop-sweet-fusion-dinner-lady,//vapegateae.com/cdn/shop/products/Tuck_Shop_Sweet_Fusion-Dinner_Lady-Abu_Dhabi-Dubai-UAE_1_300x300.jpg?v=1612354262,Tuck Shop Sweet Fusion - Dinner Lady,Dinner Lady,"mixed berries, melons and other chewy fruits",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/cola-shades-e-juice-dinner-lady,//vapegateae.com/cdn/shop/products/dinner-lady-ice-cola-shades-ice-50ml_300x300.jpg?v=1610978583,Cola Shades E Liquid - Dinner Lady,Dinner Lady,"soda, slush, and lemon",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/ruthless-red-juice,//vapegateae.com/cdn/shop/files/RUTHLESS-RED-ELIQUID-VAPE-ABUDHABI-DUBAI-UAE_300x300.png?v=1686575040,Ruthless Red Eliquid 120 ml,Ruthless,"mango, passion fruit, grapefruit",['70/30'],[3],[120]
https://vapegateae.com/collections/all-e-liquids/products/tuck-shop-apple-sours-dinner-lady,//vapegateae.com/cdn/shop/products/Tuck_Shop_Apple_Sours-Dinner_Lady-Abu_Dhabi-Dubai-UAE_1_300x300.jpg?v=1612354251,Tuck Shop Apple Sours -  Dinner Lady,Dinner Lady,apple,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/gold-ruthless,//vapegateae.com/cdn/shop/products/Gold-Vape-Juice-By-Ruthless_300x300.webp?v=1678336045,Gold - Ruthless,Ruthless,coffee cookie topped with caramel,['70/30'],"[3, 6]",[120]
https://vapegateae.com/collections/all-e-liquids/products/lemon-sherbet-ice-dinner-lady,//vapegateae.com/cdn/shop/products/1_22_300x300.jpg?v=1616321552,Lemon Sherbet Ice - Dinner Lady,Dinner Lady,"lemon, ice",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/key-lime-cookie-60ml-e-liquid-by-ripe-vape,//vapegateae.com/cdn/shop/products/VAPE-GATE--Juice_03_3_300x300.png?v=1623313343,Key Lime Cookie 60ml E liquid by Ripe Vape,Ripe Vape,key lime cookie,['75/25'],"[0, 3]",[60]
https://vapegateae.com/collections/all-e-liquids/products/yogi-e-liquid-vanilla-tobacco-granola-bar,//vapegateae.com/cdn/shop/products/yogi-vanillatobacco-ejuice-eliquid-abudhabi-dubai-uae-alain-ruwais-saudiarabia-ksa-1_300x300.jpg?v=1612356201,Yogi E Liquid Vanilla Tobacco Granola Bar,Yogi,"granola bar, vanilla and tobacco",['70/30'],[3],"[10, 60]"
https://vapegateae.com/collections/all-e-liquids/products/blue-pear-ice-by-pukka-juice-60ml-e-juice,//vapegateae.com/cdn/shop/products/e-liquid-pukka-juice-blue-pear-ice-28115435716697_300x300.jpg?v=1631365259,BLUE PEAR ICE - BY PUKKA JUICE  60ml E JUICE,Pukka Juice,"blueberry, pear, ice",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/bronze-blend-tobacco-series-nasty,//vapegateae.com/cdn/shop/products/Bronze_Blend_Tobacco_Series-Nasty-Ejuice-Abu_Dhabi-Dubai-UAE_3_300x300.jpg?v=1612354562,Bronze Blend Tobacco Series - Nasty,Nasty,caramel and tobacco,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/iced-pineapple-express-vapetasia,//vapegateae.com/cdn/shop/files/vapetasiaicedpineappleexpress_300x300.jpg?v=1703051507,Iced Pineapple Express - Vapetasia,Vapetasia,"pineapple, cream and custard, ice",['70/30'],[3],"[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/bold-60ml-e-liquid-by-ripe-vape,//vapegateae.com/cdn/shop/products/WhatsAppImage2022-06-10at8.09.17AM_2_300x300.jpg?v=1654920323,Bold 60ml E liquid by Ripe Vape,Ripe Vape,tobacco,['75/25'],"[3, 6, 12]",[60]
https://vapegateae.com/collections/all-e-liquids/products/killer-kustard-strawberry-vapetasia,//vapegateae.com/cdn/shop/products/Killer_Kustard_Strawberry-Vapetasia-Abu_Dhabi-Dubai-UAE_1_300x300.jpg?v=1612354228,Killer Kustard Strawberry - Vapetasia,Vapetasia,"vanilla, custard and strawberry",['70/30'],"[0, 3, 6, 12]","[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/killer-kustard-lemon-vapetasia,//vapegateae.com/cdn/shop/products/Killer_Kustard_Lemon-Vapetasia-Abu_Dhabi-Dubai-UAE_1_300x300.jpg?v=1612354225,Killer Kustard Lemon - Vapetasia,Vapetasia,"vanilla, custard and lemon",['70/30'],"[3, 6]","[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/cafe-60ml-e-liquid-by-ripe-vape,//vapegateae.com/cdn/shop/products/VAPE-GATE--Juice_01_3_300x300.png?v=1623313217,Cafe - 60ml E liquid by Ripe Vape,Ripe Vape,"coffee, cinnamon",['75/25'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/strawberry-cheesecake-vivid-eliquid-100ml,//vapegateae.com/cdn/shop/files/vivid-e-liquids-strawberry-cheesecake-vape-gate-abudhabi-dubai-uae_300x300.png?v=1691311301,STRAWBERRY CHEESECAKE - VIVID ELIQUID 100ML,Vivid Eliquid,"strawberry, cheesecake",['70/30'],[2],[100]
https://vapegateae.com/collections/all-e-liquids/products/green-apple-sour-bazooka,//vapegateae.com/cdn/shop/products/Green_Apple_Sour-Bazooka-Abu_Dhabi-Dubai-UAE_2_300x300.jpg?v=1612354123,Green Apple Sour - Bazooka,Bazooka,sour green apple,['70/30'],[3],"[50, 60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/yogi-e-liquid-java-granola-bar,//vapegateae.com/cdn/shop/products/yogi-Java-Granula-bar-ejuice-uae-ksa_300x300.jpg?v=1610991733,Yogi E Liquid Java Granola Bar,Yogi,granola bar and java,['70/30'],[3],"[10, 60]"
https://vapegateae.com/collections/all-e-liquids/products/yogi-e-liquid-peanut-butter-banana-granola-bar,//vapegateae.com/cdn/shop/files/YOGI-Peanut-Butter-Banana-Granola-Bar-withbox_512x512_82b80406-d081-422c-8cfe-6f89a58341ac_300x300.webp?v=1688730099,Yogi E Liquid Peanut Butter Banana Granola Bar,Yogi,"granola bar, peanut butter, banana",['70/30'],[3],"[10, 60]"
https://vapegateae.com/collections/all-e-liquids/products/number-9-caramel-macchiato-by-number-e-liquid-60ml,//vapegateae.com/cdn/shop/files/number1_300x300.jpg?v=1702353402,Number 9 Caramel Macchiato - By Number E liquid 60ml,Number E liquid,"caramel, coffee",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/number-7-energy-salt-by-number-e-liquid-60ml,//vapegateae.com/cdn/shop/files/number7_300x300.jpg?v=1702301746,Number 7 Energy Salt - By Number E liquid  60ml,Number E liquid,"peach, lime, ice",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/number-1-sydney-rock-sugar-by-number-e-liquid-60ml,//vapegateae.com/cdn/shop/files/number1_58a49f1d-fba1-410e-b648-e9cbe2d58d29_300x300.jpg?v=1702353588,Number 1 Sydney Rock Sugar - By Number E liquid 60ml,Number E liquid,"pear, sherbet, brown sugar",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/number-6-fruit-vinegar-by-number-e-liquid-60ml,//vapegateae.com/cdn/shop/files/number6_300x300.jpg?v=1702353139,Number 6 Fruit Vinegar - By Number E liquid  60ml,Number E liquid,"apple, soda",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/blaze-no-ice-by-pukka-juice-60ml-e-juice-1,//vapegateae.com/cdn/shop/products/pukka-juice-blaze_no_ice-01_300x300.jpg?v=1621176324,BLAZE NO ICE - BY PUKKA JUICE  60ml E JUICE,Pukka Juice,raspberries & blueberries,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/number-5-red-bull-by-number-e-liquid-60ml,//vapegateae.com/cdn/shop/files/number5_300x300.jpg?v=1702301384,Number 5 Red Bull - By Number E liquid  60ml,Number E liquid,energy drink,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/mango-orgnx-e-liquid-60ml,//vapegateae.com/cdn/shop/products/mango_-_orgnx_e-liquid_-_60ml_-_box_and_bottle_300x300.jpg?v=1624444341,MANGO - ORGNX E-LIQUID - 60ML,ORGNX,mango,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/pineapple-ice-orgnx-e-liquid-60ml-1,//vapegateae.com/cdn/shop/products/orgnx_-_pineapple_ice_-_freebase_-_box_bottle_4bb9cdaa-333d-49ed-b7a7-0f5a37cebdfa_300x300.png?v=1624451661,PINEAPPLE ICE - ORGNX E-LIQUID - 60ML,ORGNX,"pineapple, menthol",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/lychee-orgnx-eliquids-60ml,//vapegateae.com/cdn/shop/products/ORGNX-Lychee_720x_614e2d98-6dcd-4beb-977c-87fd1e8ebbc4_300x300.jpg?v=1624439346,LYCHEE - ORGNX ELIQUIDS - 60ML,ORGNX,lychee,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/copy-of-honeydew-ice-orgnx-eliquids-60ml,//vapegateae.com/cdn/shop/products/honeydew_ice_-_orgnx_eliquids_-_60ml_1_300x300.jpg?v=1624441486,HONEYDEW ICE - ORGNX ELIQUIDS - 60ML,ORGNX,"honeydew, menthol",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/lychee-ice-orgnx-eliquids-60ml,//vapegateae.com/cdn/shop/products/lychee_ice_-_orgnx_eliquids_-_60ml_1_300x300.jpg?v=1624440127,LYCHEE ICE - ORGNX ELIQUIDS - 60ML,ORGNX,"lychee, menthol",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/apple-orgnx-eliquids-60ml,//vapegateae.com/cdn/shop/products/apple_-_orgnx_eliquids_-_60ml_1_300x300.jpg?v=1624442166,APPLE - ORGNX ELIQUIDS - 60ML,ORGNX,apple,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/master-chef-milky-strawberry-e-juice-60ml,//vapegateae.com/cdn/shop/products/Milky-Strawberry_300x300.jpg?v=1614105518,MASTER CHEF MILKY STRAWBERRY E-JUICE 60ML,Master Chef,strawberry & milk,[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/master-chef-blueberry-muffin-e-juice-60ml,//vapegateae.com/cdn/shop/products/BLUEBERRY-MUFFIN_300x300.jpg?v=1614105676,MASTER CHEF BLUEBERRY MUFFIN E-JUICE 60ML,Master Chef,blueberry & muffin,[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/melon-twist-dinner-lady,//vapegateae.com/cdn/shop/products/e-liquide-melon-twist-50ml-par-dinner-lady-550x550_300x300.jpg?v=1611231259,Melon Twist - Dinner Lady,Dinner Lady,"kiwi, watermelon",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/lemon-tart-dinner-lady-1,//vapegateae.com/cdn/shop/products/Lemon_Tart-Dinner_Lady-Abu_Dhabi-Dubai-UAE_2_300x300.jpg?v=1612354824,Lemon Tart - Dinner Lady,Dinner Lady,lemon and custard,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/mango-ice-tea-dinner-lady,//vapegateae.com/cdn/shop/products/res_8283e6d3764b1ca645008a79cde65496_300x300.jpg?v=1611231127,Mango Ice Tea - Dinner Lady,Dinner Lady,"mango, menthol",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/apple-sours-ice-dinner-lady,//vapegateae.com/cdn/shop/products/tuck_shop_-_apple_sour_ice_-_vape_dinner_lady_e-liquid_-_60ml_300x300.jpg?v=1650364645,Apple Sours Ice - Dinner Lady,Dinner Lady,"green apple and candy, ice",['70/30'],"[0, 3, 6]",[60]
